"ds" "trend" "additive_terms" "additive_terms_lower" "additive_terms_upper" "yearly" "yearly_lower" "yearly_upper" "multiplicative_terms" "multiplicative_terms_lower" "multiplicative_terms_upper" "yhat_lower" "yhat_upper" "trend_lower" "trend_upper" "yhat"
"4558" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1494.23250157553 3497.19490504166 958.563309956372 958.563309956372 999.256452520897
"4559" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1585.50803387047 3463.62245910261 958.563309956372 958.563309956372 999.256452520897
"4560" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1584.01485699077 3450.86211229497 958.563309956372 958.563309956372 999.256452520897
"4561" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1339.80063983905 3720.40946518191 958.563309956372 958.563309956372 999.256452520897
"4562" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1601.99262201132 3577.57734929033 958.563309956372 958.563309956372 999.256452520897
"4563" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1530.01580816029 3719.60503385456 958.563309956372 958.563309956372 999.256452520897
"4564" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1471.85699975772 3600.37101876713 958.563309956372 958.563309956372 999.256452520897
"4565" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1632.32453585406 3532.08925545611 958.563309956372 958.563309956372 999.256452520897
"4566" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1442.15890529187 3650.47685035247 958.563309956372 958.563309956372 999.256452520897
"4567" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1498.16173199454 3450.52705844101 958.563309956372 958.563309956372 999.256452520897
"4568" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1496.12972779361 3634.44252127201 958.563309956372 958.563309956372 999.256452520897
"4569" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1521.98825063417 3443.75790394353 958.563309956372 958.563309956372 999.256452520897
"4570" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1381.24336755558 3641.68938727709 958.563309956372 958.563309956372 999.256452520897
"4571" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1387.46335500411 3425.1955850328 958.563309956372 958.563309956372 999.256452520897
"4572" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1556.40168565051 3696.95878649088 958.563309956372 958.563309956372 999.256452520897
"4573" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1399.36621146207 3636.30950716204 958.563309956372 958.563309956372 999.256452520897
"4574" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1633.02696985028 3384.48825942226 958.563309956372 958.563309956372 999.256452520897
"4575" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1442.17197883768 3503.9075600411 958.563309956372 958.563309956372 999.256452520897
"4576" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1580.76057577085 3600.73178967278 958.563309956372 958.563309956372 999.256452520897
"4577" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1755.42264979629 3542.74349491983 958.563309956372 958.563309956372 999.256452520897
"4578" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1556.06462421392 3603.28726860383 958.563309956372 958.563309956372 999.256452520897
"4579" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1739.09863295662 3611.97601914017 958.563309956372 958.563309956372 999.256452520897
"4580" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1689.94071996749 3701.92768529981 958.563309956372 958.563309956372 999.256452520897
"4581" 2011-11-01 958.563309956372 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 40.6931425645251 0 0 0 -1312.53665267708 3668.14670117127 958.563309956372 958.563309956372 999.256452520897
"4582" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1363.39046733 3605.62794005552 957.018688129802 957.018688129802 997.102291379411
"4583" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1647.33294603766 3585.42238106229 957.018688129802 957.018688129802 997.102291379411
"4584" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1753.37455082578 3438.50607721465 957.018688129802 957.018688129802 997.102291379411
"4585" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1662.96919728612 3417.71028851446 957.018688129802 957.018688129802 997.102291379411
"4586" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1555.21360708036 3626.71460521091 957.018688129802 957.018688129802 997.102291379411
"4587" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1336.37633790104 3560.34692939477 957.018688129802 957.018688129802 997.102291379411
"4588" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1488.32822638607 3432.75235911757 957.018688129802 957.018688129802 997.102291379411
"4589" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1628.01000914382 3544.4810692232 957.018688129802 957.018688129802 997.102291379411
"4590" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1589.19547565477 3449.68588202374 957.018688129802 957.018688129802 997.102291379411
"4591" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1717.57819246165 3457.72590744774 957.018688129802 957.018688129802 997.102291379411
"4592" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1515.82915081698 3498.89490430899 957.018688129802 957.018688129802 997.102291379411
"4593" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1542.20109420005 3528.63526483785 957.018688129802 957.018688129802 997.102291379411
"4594" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1552.66554704515 3545.06087135653 957.018688129802 957.018688129802 997.102291379411
"4595" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1535.01738419844 3449.99749817757 957.018688129802 957.018688129802 997.102291379411
"4596" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1614.74550144296 3428.25241692824 957.018688129802 957.018688129802 997.102291379411
"4597" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1703.8158505734 3627.04211396524 957.018688129802 957.018688129802 997.102291379411
"4598" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1330.61606990753 3534.56227879539 957.018688129802 957.018688129802 997.102291379411
"4599" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1460.52666136074 3772.14279555254 957.018688129802 957.018688129802 997.102291379411
"4600" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1444.58057930101 3728.75533065926 957.018688129802 957.018688129802 997.102291379411
"4601" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1767.05828392642 3473.54114555436 957.018688129802 957.018688129802 997.102291379411
"4602" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1553.57294547024 3586.30923304513 957.018688129802 957.018688129802 997.102291379411
"4603" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1576.65389386513 3647.11788806519 957.018688129802 957.018688129802 997.102291379411
"4604" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1685.10361173345 3509.24519542762 957.018688129802 957.018688129802 997.102291379411
"4605" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1354.66864020272 3482.96067628442 957.018688129802 957.018688129802 997.102291379411
"4606" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1584.36781261926 3568.45628983549 957.018688129802 957.018688129802 997.102291379411
"4607" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1666.50415648606 3673.08466450045 957.018688129802 957.018688129802 997.102291379411
"4608" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1694.72221534885 3545.49826050454 957.018688129802 957.018688129802 997.102291379411
"4609" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1450.63543814831 3599.96440728585 957.018688129802 957.018688129802 997.102291379411
"4610" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1555.4363083285 3594.96400375585 957.018688129802 957.018688129802 997.102291379411
"4611" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1559.10677037677 3750.17465353084 957.018688129802 957.018688129802 997.102291379411
"4612" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1531.95181709168 3397.51813566561 957.018688129802 957.018688129802 997.102291379411
"4613" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1477.30861073046 3543.70427642466 957.018688129802 957.018688129802 997.102291379411
"4614" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1605.36251735105 3496.5334455863 957.018688129802 957.018688129802 997.102291379411
"4615" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1687.11749318943 3478.77601764184 957.018688129802 957.018688129802 997.102291379411
"4616" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1682.86860856793 3617.30445467246 957.018688129802 957.018688129802 997.102291379411
"4617" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1606.57160151155 3581.8650349424 957.018688129802 957.018688129802 997.102291379411
"4618" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1539.27259981073 3452.56669295865 957.018688129802 957.018688129802 997.102291379411
"4619" 2011-12-01 957.018688129802 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 40.0836032496093 0 0 0 -1483.3793685452 3592.46140120633 957.018688129802 957.018688129802 997.102291379411
"4620" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2062.72180294513 3147.47574154952 955.422578909013 955.422578909013 560.770225836803
"4621" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2096.33019781718 3066.05808514757 955.422578909013 955.422578909013 560.770225836803
"4622" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1845.49894780448 3104.25201243198 955.422578909013 955.422578909013 560.770225836803
"4623" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2008.39078707822 2993.96775532813 955.422578909013 955.422578909013 560.770225836803
"4624" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2172.0380952907 2997.68315707678 955.422578909013 955.422578909013 560.770225836803
"4625" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2097.68079269264 3201.06985237438 955.422578909013 955.422578909013 560.770225836803
"4626" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2008.44035785883 3143.79849071869 955.422578909013 955.422578909013 560.770225836803
"4627" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2109.92163317887 3078.86559495271 955.422578909013 955.422578909013 560.770225836803
"4628" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1867.23328582187 3121.65353992675 955.422578909013 955.422578909013 560.770225836803
"4629" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2094.23836368787 3122.39103835424 955.422578909013 955.422578909013 560.770225836803
"4630" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1961.5377021776 3017.73843331307 955.422578909013 955.422578909013 560.770225836803
"4631" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2099.74318623157 3093.97118596733 955.422578909013 955.422578909013 560.770225836803
"4632" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1945.1406469696 3162.3407556337 955.422578909013 955.422578909013 560.770225836803
"4633" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1837.49815922624 3155.07851610556 955.422578909013 955.422578909013 560.770225836803
"4634" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1933.34371111001 3099.8765421708 955.422578909013 955.422578909013 560.770225836803
"4635" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1996.87406319642 3118.74227490001 955.422578909013 955.422578909013 560.770225836803
"4636" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1970.87555488715 3052.1456071285 955.422578909013 955.422578909013 560.770225836803
"4637" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2007.38838176535 3113.49043636478 955.422578909013 955.422578909013 560.770225836803
"4638" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1953.87944305155 3100.56522256684 955.422578909013 955.422578909013 560.770225836803
"4639" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2120.64034835588 3342.02627227381 955.422578909013 955.422578909013 560.770225836803
"4640" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2105.31983131405 3086.98632466484 955.422578909013 955.422578909013 560.770225836803
"4641" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2144.45852255798 3297.62194803751 955.422578909013 955.422578909013 560.770225836803
"4642" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2101.2875046075 3098.43246535228 955.422578909013 955.422578909013 560.770225836803
"4643" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1849.54545788006 3050.23503129968 955.422578909013 955.422578909013 560.770225836803
"4644" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2051.71596251242 3170.98697239524 955.422578909013 955.422578909013 560.770225836803
"4645" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1972.23389125191 3060.25489840981 955.422578909013 955.422578909013 560.770225836803
"4646" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2115.83421402609 3138.33745777665 955.422578909013 955.422578909013 560.770225836803
"4647" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1923.21075931972 2999.00791748604 955.422578909013 955.422578909013 560.770225836803
"4648" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2186.48016501729 3074.65879507804 955.422578909013 955.422578909013 560.770225836803
"4649" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2107.48090417637 2965.36114837471 955.422578909013 955.422578909013 560.770225836803
"4650" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1997.6822751517 3295.02765797022 955.422578909013 955.422578909013 560.770225836803
"4651" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2229.08162986664 3246.32755207688 955.422578909013 955.422578909013 560.770225836803
"4652" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2121.16431058064 3061.89057165408 955.422578909013 955.422578909013 560.770225836803
"4653" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -1964.2296592219 3158.32485774212 955.422578909013 955.422578909013 560.770225836803
"4654" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2009.43264548228 3063.80624694913 955.422578909013 955.422578909013 560.770225836803
"4655" 2012-01-01 955.422578909013 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 -394.652353072209 0 0 0 -2088.70662145399 2954.68223370125 955.422578909013 955.422578909013 560.770225836803
"4656" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1810.01387534318 3360.80941395374 953.826469688224 953.826469688224 820.38335383042
"4657" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1694.14122994965 3504.71465923482 953.826469688224 953.826469688224 820.38335383042
"4658" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1886.66615028792 3238.15079919313 953.826469688224 953.826469688224 820.38335383042
"4659" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1934.24337004737 3303.48880015639 953.826469688224 953.826469688224 820.38335383042
"4660" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1660.92351200847 3369.91924214008 953.826469688224 953.826469688224 820.38335383042
"4661" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1767.16355208452 3440.62390274386 953.826469688224 953.826469688224 820.38335383042
"4662" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1746.45058635004 3444.08550717043 953.826469688224 953.826469688224 820.38335383042
"4663" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1734.26874908868 3373.28424722005 953.826469688224 953.826469688224 820.38335383042
"4664" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1544.45181847652 3400.5011268854 953.826469688224 953.826469688224 820.38335383042
"4665" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1873.67286553265 3334.16863449046 953.826469688224 953.826469688224 820.38335383042
"4666" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1554.29413645389 3304.17640336607 953.826469688224 953.826469688224 820.38335383042
"4667" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1665.30734813907 3394.69975621476 953.826469688224 953.826469688224 820.38335383042
"4668" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1747.70883100186 3325.16470054039 953.826469688224 953.826469688224 820.38335383042
"4669" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1821.23006474746 3582.87347963084 953.826469688224 953.826469688224 820.38335383042
"4670" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1547.03756194957 3305.5292894452 953.826469688224 953.826469688224 820.38335383042
"4671" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1931.69660412443 3238.32082063973 953.826469688224 953.826469688224 820.38335383042
"4672" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1537.28128164535 3475.30139014453 953.826469688224 953.826469688224 820.38335383042
"4673" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1772.18137552026 3564.29486733275 953.826469688224 953.826469688224 820.38335383042
"4674" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1732.74237317895 3420.3216340976 953.826469688224 953.826469688224 820.38335383042
"4675" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1738.63820388194 3503.93311306645 953.826469688224 953.826469688224 820.38335383042
"4676" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1832.71699884996 3338.97175661637 953.826469688224 953.826469688224 820.38335383042
"4677" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1795.79898384086 3555.37412516066 953.826469688224 953.826469688224 820.38335383042
"4678" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1607.16209765617 3435.71820948886 953.826469688224 953.826469688224 820.38335383042
"4679" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1599.97891859803 3322.29129593371 953.826469688224 953.826469688224 820.38335383042
"4680" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1544.65496044391 3359.72686307818 953.826469688224 953.826469688224 820.38335383042
"4681" 2012-02-01 953.826469688224 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 -133.443115857804 0 0 0 -1816.55242041315 3359.47750415108 953.826469688224 953.826469688224 820.38335383042
