"ds" "type" "y" "floor" "t" "y_scaled"
"3207" 2008-12-01 "Restaura\xc3\xa7\xc3\xa3o de Autos" 2 0 0.49770782396088 0.000150591069949552
"3208" 2008-12-01 "Revis\xc3\xa3o Criminal" 44 0 0.49770782396088 0.00331300353889014
"3209" 2009-01-01 "A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade" 1 0 0.502444987775061 7.5295534974776e-05
"3210" 2009-01-01 "A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria" 8 0 0.502444987775061 0.000602364279798208
"3211" 2009-01-01 "Agravo" 1314 0 0.502444987775061 0.0989383329568557
"3212" 2009-01-01 "Agravo de Instrumento" 6495 0 0.502444987775061 0.48904449966117
"3213" 2009-01-01 "Agravo em Execu\xc3\xa7\xc3\xa3o" 139 0 0.502444987775061 0.0104660793614939
"3214" 2009-01-01 "Agravo Inominado" 10 0 0.502444987775061 0.00075295534974776
"3215" 2009-01-01 "Agravo Regimental" 34 0 0.502444987775061 0.00256004818914238
"3216" 2009-01-01 "Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel" 3962 0 0.502444987775061 0.298320909570063
"3217" 2009-01-01 "Apela\xc3\xa7\xc3\xa3o Crime" 594 0 0.502444987775061 0.0447255477750169
"3218" 2009-01-01 "Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio" 142 0 0.502444987775061 0.0106919659664182
"3219" 2009-01-01 "Carta Testemunh\xc3\xa1vel" 2 0 0.502444987775061 0.000150591069949552
"3220" 2009-01-01 "Cautelar Inominada" 2 0 0.502444987775061 0.000150591069949552
"3221" 2009-01-01 "Conflito de Compet\xc3\xaancia" 24 0 0.502444987775061 0.00180709283939462
"3222" 2009-01-01 "Conflito de Jurisdi\xc3\xa7\xc3\xa3o" 1 0 0.502444987775061 7.5295534974776e-05
"3223" 2009-01-01 "Correi\xc3\xa7\xc3\xa3o Parcial" 11 0 0.502444987775061 0.000828250884722536
"3224" 2009-01-01 "Desaforamento" 1 0 0.502444987775061 7.5295534974776e-05
"3225" 2009-01-01 "Embargos \xc3\xa0 Execu\xc3\xa7\xc3\xa3o" 1 0 0.502444987775061 7.5295534974776e-05
"3226" 2009-01-01 "Embargos de Declara\xc3\xa7\xc3\xa3o" 2881 0 0.502444987775061 0.21692643626233
"3227" 2009-01-01 "Embargos Infringentes" 3 0 0.502444987775061 0.000225886604924328
"3228" 2009-01-01 "Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o" 5 0 0.502444987775061 0.00037647767487388
"3229" 2009-01-01 "Habeas Corpus" 550 0 0.502444987775061 0.0414125442361268
"3230" 2009-01-01 "Mandado de Injun\xc3\xa7\xc3\xa3o" 1 0 0.502444987775061 7.5295534974776e-05
"3231" 2009-01-01 "Mandado de Seguran\xc3\xa7a" 90 0 0.502444987775061 0.00677659814772984
"3232" 2009-01-01 "Medida Cautelar" 1 0 0.502444987775061 7.5295534974776e-05
"3233" 2009-01-01 "Medida Cautelar Inominada" 1 0 0.502444987775061 7.5295534974776e-05
"3234" 2009-01-01 "Outros Incidentes" 1 0 0.502444987775061 7.5295534974776e-05
"3235" 2009-01-01 "Processo Crime" 2 0 0.502444987775061 0.000150591069949552
"3236" 2009-01-01 "Recurso C\xc3\xadvel" 1564 0 0.502444987775061 0.11776221670055
"3237" 2009-01-01 "Recurso Crime" 29 0 0.502444987775061 0.0021835705142685
"3238" 2009-01-01 "Recurso em Sentido Estrito" 99 0 0.502444987775061 0.00745425796250282
"3239" 2009-01-01 "Reexame Necess\xc3\xa1rio" 231 0 0.502444987775061 0.0173932685791733
"3240" 2009-01-01 "Revis\xc3\xa3o Criminal" 3 0 0.502444987775061 0.000225886604924328
"3241" 2009-01-01 "Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela" 2 0 0.502444987775061 0.000150591069949552
"3242" 2009-02-01 "A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade" 3 0 0.507182151589242 0.000225886604924328
"3243" 2009-02-01 "A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria" 12 0 0.507182151589242 0.000903546419697312
"3244" 2009-02-01 "Agravo" 1315 0 0.507182151589242 0.0990136284918304
"3245" 2009-02-01 "Agravo de Instrumento" 6562 0 0.507182151589242 0.49408930050448
"3246" 2009-02-01 "Agravo em Execu\xc3\xa7\xc3\xa3o" 170 0 0.507182151589242 0.0128002409457119
"3247" 2009-02-01 "Agravo Embargos Infringentes" 1 0 0.507182151589242 7.5295534974776e-05
"3248" 2009-02-01 "Agravo Inominado" 1 0 0.507182151589242 7.5295534974776e-05
"3249" 2009-02-01 "Agravo Interno" 45 0 0.507182151589242 0.00338829907386492
"3250" 2009-02-01 "Agravo Regimental" 66 0 0.507182151589242 0.00496950530833522
"3251" 2009-02-01 "Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel" 3476 0 0.507182151589242 0.261727279572321
"3252" 2009-02-01 "Apela\xc3\xa7\xc3\xa3o Crime" 649 0 0.507182151589242 0.0488668021986296
"3253" 2009-02-01 "Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio" 132 0 0.507182151589242 0.00993901061667043
"3254" 2009-02-01 "Cautelar Inominada" 2 0 0.507182151589242 0.000150591069949552
"3255" 2009-02-01 "Conflito de Compet\xc3\xaancia" 24 0 0.507182151589242 0.00180709283939462
"3256" 2009-02-01 "Conflito de Jurisdi\xc3\xa7\xc3\xa3o" 12 0 0.507182151589242 0.000903546419697312
"3257" 2009-02-01 "Correi\xc3\xa7\xc3\xa3o Parcial" 27 0 0.507182151589242 0.00203297944431895
"3258" 2009-02-01 "Embargos de Declara\xc3\xa7\xc3\xa3o" 2660 0 0.507182151589242 0.200286123032904
"3259" 2009-02-01 "Embargos Infringentes" 5 0 0.507182151589242 0.00037647767487388
"3260" 2009-02-01 "Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o" 4 0 0.507182151589242 0.000301182139899104
"3261" 2009-02-01 "Habeas Corpus" 480 0 0.507182151589242 0.0361418567878925
"3262" 2009-02-01 "Interven\xc3\xa7\xc3\xa3o em Munic\xc3\xadpio" 2 0 0.507182151589242 0.000150591069949552
"3263" 2009-02-01 "Interven\xc3\xa7\xc3\xa3o Federal no Estado" 1 0 0.507182151589242 7.5295534974776e-05
"3264" 2009-02-01 "Mandado de Seguran\xc3\xa7a" 110 0 0.507182151589242 0.00828250884722536
"3265" 2009-02-01 "Mandado de Seguran\xc3\xa7a Crime" 1 0 0.507182151589242 7.5295534974776e-05
"3266" 2009-02-01 "Medida Cautelar" 2 0 0.507182151589242 0.000150591069949552
"3267" 2009-02-01 "Peti\xc3\xa7\xc3\xa3o" 2 0 0.507182151589242 0.000150591069949552
"3268" 2009-02-01 "Processo Crime" 2 0 0.507182151589242 0.000150591069949552
"3269" 2009-02-01 "Recurso C\xc3\xadvel" 1397 0 0.507182151589242 0.105187862359762
"3270" 2009-02-01 "Recurso Crime" 126 0 0.507182151589242 0.00948723740682177
"3271" 2009-02-01 "Recurso de Of\xc3\xadcio" 2 0 0.507182151589242 0.000150591069949552
"3272" 2009-02-01 "Recurso em Sentido Estrito" 65 0 0.507182151589242 0.00489420977336044
"3273" 2009-02-01 "Recurso Oficioso em Sentido Estrito" 1 0 0.507182151589242 7.5295534974776e-05
"3274" 2009-02-01 "Reexame Necess\xc3\xa1rio" 101 0 0.507182151589242 0.00760484903245238
"3275" 2009-02-01 "Revis\xc3\xa3o Criminal" 2 0 0.507182151589242 0.000150591069949552
"3276" 2009-03-01 "A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade" 34 0 0.511460880195599 0.00256004818914238
"3277" 2009-03-01 "A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria" 51 0 0.511460880195599 0.00384007228371358
"3278" 2009-03-01 "Agravo" 6021 0 0.511460880195599 0.453354416083126
"3279" 2009-03-01 "Agravo de Instrumento" 11715 0 0.511460880195599 0.882087192229501
"3280" 2009-03-01 "Agravo em Execu\xc3\xa7\xc3\xa3o" 380 0 0.511460880195599 0.0286123032904149
"3281" 2009-03-01 "Agravo Embargos Infringentes" 1 0 0.511460880195599 7.5295534974776e-05
"3282" 2009-03-01 "Agravo Inominado" 37 0 0.511460880195599 0.00278593479406671
"3283" 2009-03-01 "Agravo Interno" 32 0 0.511460880195599 0.00240945711919283
"3284" 2009-03-01 "Agravo Regimental" 291 0 0.511460880195599 0.0219110006776598
"3285" 2009-03-01 "Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel" 9999 0 0.511460880195599 0.752880054212785
"3286" 2009-03-01 "Apela\xc3\xa7\xc3\xa3o Crime" 1546 0 0.511460880195599 0.116406897071004
"3287" 2009-03-01 "Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio" 520 0 0.511460880195599 0.0391536781868835
"3288" 2009-03-01 "Cautelar Inominada" 13 0 0.511460880195599 0.000978841954672088
"3289" 2009-03-01 "Conflito de Compet\xc3\xaancia" 58 0 0.511460880195599 0.00436714102853701
"3290" 2009-03-01 "Conflito de Jurisdi\xc3\xa7\xc3\xa3o" 17 0 0.511460880195599 0.00128002409457119
"3291" 2009-03-01 "Correi\xc3\xa7\xc3\xa3o Parcial" 39 0 0.511460880195599 0.00293652586401626
"3292" 2009-03-01 "Crimes Ambientais" 1 0 0.511460880195599 7.5295534974776e-05
"3293" 2009-03-01 "Desaforamento" 1 0 0.511460880195599 7.5295534974776e-05
"3294" 2009-03-01 "Embargos de Declara\xc3\xa7\xc3\xa3o" 7580 0 0.511460880195599 0.570740155108802
"3295" 2009-03-01 "Embargos Infringentes" 331 0 0.511460880195599 0.0249228220766509
"3296" 2009-03-01 "Embargos Infringentes e de Nulidade" 55 0 0.511460880195599 0.00414125442361268
"3297" 2009-03-01 "Exce\xc3\xa7\xc3\xa3o de Impedimento" 1 0 0.511460880195599 7.5295534974776e-05
"3298" 2009-03-01 "Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o" 5 0 0.511460880195599 0.00037647767487388
"3299" 2009-03-01 "Habeas Corpus" 835 0 0.511460880195599 0.062871771703938
"3300" 2009-03-01 "Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria" 1 0 0.511460880195599 7.5295534974776e-05
"3301" 2009-03-01 "Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa" 1 0 0.511460880195599 7.5295534974776e-05
"3302" 2009-03-01 "Inqu\xc3\xa9rito Policial" 1 0 0.511460880195599 7.5295534974776e-05
"3303" 2009-03-01 "Interven\xc3\xa7\xc3\xa3o no Estado" 2 0 0.511460880195599 0.000150591069949552
"3304" 2009-03-01 "Mandado de Seguran\xc3\xa7a" 113 0 0.511460880195599 0.00850839545214969
"3305" 2009-03-01 "Medida Cautelar" 1 0 0.511460880195599 7.5295534974776e-05
"3306" 2009-03-01 "Medida Cautelar Inominada" 6 0 0.511460880195599 0.000451773209848656
"3307" 2009-03-01 "Outros C\xc3\xadveis" 5 0 0.511460880195599 0.00037647767487388
"3308" 2009-03-01 "Peti\xc3\xa7\xc3\xa3o" 1 0 0.511460880195599 7.5295534974776e-05
"3309" 2009-03-01 "Processo Crime" 1 0 0.511460880195599 7.5295534974776e-05
"3310" 2009-03-01 "Recurso C\xc3\xadvel" 2555 0 0.511460880195599 0.192380091860553
"3311" 2009-03-01 "Recurso Crime" 187 0 0.511460880195599 0.0140802650402831
"3312" 2009-03-01 "Recurso de Of\xc3\xadcio" 2 0 0.511460880195599 0.000150591069949552
"3313" 2009-03-01 "Recurso em Sentido Estrito" 193 0 0.511460880195599 0.0145320382501318
"3314" 2009-03-01 "Reexame Necess\xc3\xa1rio" 306 0 0.511460880195599 0.0230404337022815
"3315" 2009-03-01 "Representa\xc3\xa7\xc3\xa3o" 4 0 0.511460880195599 0.000301182139899104
"3316" 2009-03-01 "Restaura\xc3\xa7\xc3\xa3o de Autos" 1 0 0.511460880195599 7.5295534974776e-05
"3317" 2009-03-01 "Revis\xc3\xa3o Criminal" 72 0 0.511460880195599 0.00542127851818387
"3318" 2009-03-01 "Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela" 6 0 0.511460880195599 0.000451773209848656
"3319" 2009-03-01 "Termo Circunstanciado" 1 0 0.511460880195599 7.5295534974776e-05
"3320" 2009-04-01 "A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade" 18 0 0.51619804400978 0.00135531962954597
"3321" 2009-04-01 "A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria" 47 0 0.51619804400978 0.00353889014381447
"3322" 2009-04-01 "Agravo" 5160 0 0.51619804400978 0.388524960469844
"3323" 2009-04-01 "Agravo de Instrumento" 12121 0 0.51619804400978 0.91265717942926
"3324" 2009-04-01 "Agravo em Execu\xc3\xa7\xc3\xa3o" 204 0 0.51619804400978 0.0153602891348543
"3325" 2009-04-01 "Agravo Inominado" 5 0 0.51619804400978 0.00037647767487388
"3326" 2009-04-01 "Agravo Interno" 47 0 0.51619804400978 0.00353889014381447
"3327" 2009-04-01 "Agravo Regimental" 234 0 0.51619804400978 0.0176191551840976
"3328" 2009-04-01 "Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel" 11693 0 0.51619804400978 0.880430690460056
"3329" 2009-04-01 "Apela\xc3\xa7\xc3\xa3o Crime" 1834 0 0.51619804400978 0.138092011143739
"3330" 2009-04-01 "Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio" 509 0 0.51619804400978 0.038325427302161
"3331" 2009-04-01 "Carta Testemunh\xc3\xa1vel" 2 0 0.51619804400978 0.000150591069949552
"3332" 2009-04-01 "Cautelar Inominada" 6 0 0.51619804400978 0.000451773209848656
"3333" 2009-04-01 "Conflito de Compet\xc3\xaancia" 91 0 0.51619804400978 0.00685189368270462
"3334" 2009-04-01 "Conflito de Jurisdi\xc3\xa7\xc3\xa3o" 12 0 0.51619804400978 0.000903546419697312
"3335" 2009-04-01 "Correi\xc3\xa7\xc3\xa3o Parcial" 28 0 0.51619804400978 0.00210827497929373
"3336" 2009-04-01 "Embargos de Declara\xc3\xa7\xc3\xa3o" 6265 0 0.51619804400978 0.471726526616972
"3337" 2009-04-01 "Embargos Infringentes" 279 0 0.51619804400978 0.0210074542579625
"3338" 2009-04-01 "Embargos Infringentes e de Nulidade" 27 0 0.51619804400978 0.00203297944431895
"3339" 2009-04-01 "Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o" 32 0 0.51619804400978 0.00240945711919283
"3340" 2009-04-01 "Habeas Corpus" 774 0 0.51619804400978 0.0582787440704766
"3341" 2009-04-01 "Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria" 2 0 0.51619804400978 0.000150591069949552
"3342" 2009-04-01 "Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa" 2 0 0.51619804400978 0.000150591069949552
"3343" 2009-04-01 "Incidente de Inconstitucionalidade" 3 0 0.51619804400978 0.000225886604924328
"3344" 2009-04-01 "Mandado de Seguran\xc3\xa7a" 89 0 0.51619804400978 0.00670130261275506
"3345" 2009-04-01 "Mandado de Seguran\xc3\xa7a Crime" 2 0 0.51619804400978 0.000150591069949552
"3346" 2009-04-01 "Medida Cautelar" 5 0 0.51619804400978 0.00037647767487388
"3347" 2009-04-01 "Medida Cautelar Inominada" 4 0 0.51619804400978 0.000301182139899104
"3348" 2009-04-01 "Outros C\xc3\xadveis" 6 0 0.51619804400978 0.000451773209848656
"3349" 2009-04-01 "Peti\xc3\xa7\xc3\xa3o" 7 0 0.51619804400978 0.000527068744823432
"3350" 2009-04-01 "Processo Crime" 3 0 0.51619804400978 0.000225886604924328
"3351" 2009-04-01 "Recurso C\xc3\xadvel" 2858 0 0.51619804400978 0.21519463895791
"3352" 2009-04-01 "Recurso Crime" 197 0 0.51619804400978 0.0148332203900309
"3353" 2009-04-01 "Recurso de Of\xc3\xadcio" 2 0 0.51619804400978 0.000150591069949552
"3354" 2009-04-01 "Recurso em Sentido Estrito" 155 0 0.51619804400978 0.0116708079210903
"3355" 2009-04-01 "Reexame Necess\xc3\xa1rio" 316 0 0.51619804400978 0.0237933890520292
"3356" 2009-04-01 "Restaura\xc3\xa7\xc3\xa3o de Autos" 1 0 0.51619804400978 7.5295534974776e-05
"3357" 2009-04-01 "Revis\xc3\xa3o Criminal" 41 0 0.51619804400978 0.00308711693396582
"3358" 2009-04-01 "Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela" 1 0 0.51619804400978 7.5295534974776e-05
"3359" 2009-04-01 "Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia" 1 0 0.51619804400978 7.5295534974776e-05
"3360" 2009-05-01 "A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade" 16 0 0.52078239608802 0.00120472855959642
"3361" 2009-05-01 "A\xc3\xa7\xc3\xa3o Penal" 3 0 0.52078239608802 0.000225886604924328
"3362" 2009-05-01 "A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria" 36 0 0.52078239608802 0.00271063925909194
"3363" 2009-05-01 "Agravo" 3292 0 0.52078239608802 0.247872901136963
"3364" 2009-05-01 "Agravo de Instrumento" 9781 0 0.52078239608802 0.736465627588284
"3365" 2009-05-01 "Agravo em Execu\xc3\xa7\xc3\xa3o" 48 0 0.52078239608802 0.00361418567878925
"3366" 2009-05-01 "Agravo Inominado" 2 0 0.52078239608802 0.000150591069949552
"3367" 2009-05-01 "Agravo Interno" 16 0 0.52078239608802 0.00120472855959642
"3368" 2009-05-01 "Agravo Regimental" 132 0 0.52078239608802 0.00993901061667043
"3369" 2009-05-01 "Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel" 10599 0 0.52078239608802 0.798057375197651
"3370" 2009-05-01 "Apela\xc3\xa7\xc3\xa3o Crime" 1224 0 0.52078239608802 0.0921617348091258
"3371" 2009-05-01 "Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio" 399 0 0.52078239608802 0.0300429184549356
"3372" 2009-05-01 "Carta Testemunh\xc3\xa1vel" 1 0 0.52078239608802 7.5295534974776e-05
"3373" 2009-05-01 "Cautelar Inominada" 13 0 0.52078239608802 0.000978841954672088
"3374" 2009-05-01 "Conflito de Compet\xc3\xaancia" 53 0 0.52078239608802 0.00399066335366313
"3375" 2009-05-01 "Conflito de Jurisdi\xc3\xa7\xc3\xa3o" 15 0 0.52078239608802 0.00112943302462164
"3376" 2009-05-01 "Correi\xc3\xa7\xc3\xa3o Parcial" 31 0 0.52078239608802 0.00233416158421806
"3377" 2009-05-01 "Desaforamento" 1 0 0.52078239608802 7.5295534974776e-05
"3378" 2009-05-01 "Embargos \xc3\xa0 Execu\xc3\xa7\xc3\xa3o" 3 0 0.52078239608802 0.000225886604924328
"3379" 2009-05-01 "Embargos de Declara\xc3\xa7\xc3\xa3o" 5745 0 0.52078239608802 0.432572848430088
"3380" 2009-05-01 "Embargos Infringentes" 114 0 0.52078239608802 0.00858369098712446
"3381" 2009-05-01 "Embargos Infringentes e de Nulidade" 26 0 0.52078239608802 0.00195768390934418
"3382" 2009-05-01 "Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o" 32 0 0.52078239608802 0.00240945711919283
"3383" 2009-05-01 "Exce\xc3\xa7\xc3\xa3o Suspei\xc3\xa7\xc3\xa3o Impedimento" 1 0 0.52078239608802 7.5295534974776e-05
"3384" 2009-05-01 "Habeas Corpus" 617 0 0.52078239608802 0.0464573450794368
"3385" 2009-05-01 "Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria" 2 0 0.52078239608802 0.000150591069949552
"3386" 2009-05-01 "Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa" 1 0 0.52078239608802 7.5295534974776e-05
"3387" 2009-05-01 "Incidente de Inconstitucionalidade" 1 0 0.52078239608802 7.5295534974776e-05
"3388" 2009-05-01 "Mandado de Seguran\xc3\xa7a" 103 0 0.52078239608802 0.00775544010240193
"3389" 2009-05-01 "Medida Cautelar" 2 0 0.52078239608802 0.000150591069949552
"3390" 2009-05-01 "Medida Cautelar Inominada" 3 0 0.52078239608802 0.000225886604924328
"3391" 2009-05-01 "Outros C\xc3\xadveis" 1 0 0.52078239608802 7.5295534974776e-05
"3392" 2009-05-01 "Outros Crimes" 1 0 0.52078239608802 7.5295534974776e-05
"3393" 2009-05-01 "Peti\xc3\xa7\xc3\xa3o" 2 0 0.52078239608802 0.000150591069949552
"3394" 2009-05-01 "Procedimento Investigat\xc3\xb3rio do MP" 1 0 0.52078239608802 7.5295534974776e-05
"3395" 2009-05-01 "Processo Crime" 5 0 0.52078239608802 0.00037647767487388
"3396" 2009-05-01 "Queixa" 1 0 0.52078239608802 7.5295534974776e-05
"3397" 2009-05-01 "Recurso C\xc3\xadvel" 2730 0 0.52078239608802 0.205556810481138
"3398" 2009-05-01 "Recurso Crime" 189 0 0.52078239608802 0.0142308561102327
"3399" 2009-05-01 "Recurso de Of\xc3\xadcio" 4 0 0.52078239608802 0.000301182139899104
"3400" 2009-05-01 "Recurso em Sentido Estrito" 103 0 0.52078239608802 0.00775544010240193
"3401" 2009-05-01 "Reexame Necess\xc3\xa1rio" 256 0 0.52078239608802 0.0192756569535427
"3402" 2009-05-01 "Restaura\xc3\xa7\xc3\xa3o de Autos" 4 0 0.52078239608802 0.000301182139899104
"3403" 2009-05-01 "Revis\xc3\xa3o Criminal" 40 0 0.52078239608802 0.00301182139899104
"3404" 2009-05-01 "Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela" 2 0 0.52078239608802 0.000150591069949552
"3405" 2009-05-01 "Termo Circunstanciado" 1 0 0.52078239608802 7.5295534974776e-05
"3406" 2009-06-01 "A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade" 29 0 0.5255195599022 0.0021835705142685
"3407" 2009-06-01 "A\xc3\xa7\xc3\xa3o Penal" 2 0 0.5255195599022 0.000150591069949552
"3408" 2009-06-01 "A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria" 26 0 0.5255195599022 0.00195768390934418
"3409" 2009-06-01 "Agravo" 3831 0 0.5255195599022 0.288457194488367
"3410" 2009-06-01 "Agravo de Instrumento" 11890 0 0.5255195599022 0.895263910850087
"3411" 2009-06-01 "Agravo em Execu\xc3\xa7\xc3\xa3o" 25 0 0.5255195599022 0.0018823883743694
"3412" 2009-06-01 "Agravo Inominado" 1 0 0.5255195599022 7.5295534974776e-05
"3413" 2009-06-01 "Agravo Interno" 1 0 0.5255195599022 7.5295534974776e-05
"3414" 2009-06-01 "Agravo Regimental" 120 0 0.5255195599022 0.00903546419697312
"3415" 2009-06-01 "Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel" 10885 0 0.5255195599022 0.819591898200437
"3416" 2009-06-01 "Apela\xc3\xa7\xc3\xa3o Crime" 1455 0 0.5255195599022 0.109555003388299
"3417" 2009-06-01 "Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio" 467 0 0.5255195599022 0.0351630148332204
"3418" 2009-06-01 "Cautelar Inominada" 9 0 0.5255195599022 0.000677659814772984
"3419" 2009-06-01 "Conflito de Compet\xc3\xaancia" 52 0 0.5255195599022 0.00391536781868835
"3420" 2009-06-01 "Conflito de Jurisdi\xc3\xa7\xc3\xa3o" 10 0 0.5255195599022 0.00075295534974776
"3421" 2009-06-01 "Correi\xc3\xa7\xc3\xa3o Parcial" 27 0 0.5255195599022 0.00203297944431895
"3422" 2009-06-01 "Crimes contra a honra" 1 0 0.5255195599022 7.5295534974776e-05
"3423" 2009-06-01 "Embargos \xc3\xa0 Execu\xc3\xa7\xc3\xa3o" 4 0 0.5255195599022 0.000301182139899104
"3424" 2009-06-01 "Embargos de Declara\xc3\xa7\xc3\xa3o" 7690 0 0.5255195599022 0.579022663956027
"3425" 2009-06-01 "Embargos Infringentes" 146 0 0.5255195599022 0.0109931481063173
"3426" 2009-06-01 "Embargos Infringentes e de Nulidade" 36 0 0.5255195599022 0.00271063925909194
"3427" 2009-06-01 "Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o" 44 0 0.5255195599022 0.00331300353889014
"3428" 2009-06-01 "Habeas Corpus" 796 0 0.5255195599022 0.0599352458399217
"3429" 2009-06-01 "Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa" 2 0 0.5255195599022 0.000150591069949552
"3430" 2009-06-01 "Incidente de Inconstitucionalidade" 2 0 0.5255195599022 0.000150591069949552
"3431" 2009-06-01 "Interven\xc3\xa7\xc3\xa3o no Estado" 2 0 0.5255195599022 0.000150591069949552
"3432" 2009-06-01 "Mandado de Seguran\xc3\xa7a" 128 0 0.5255195599022 0.00963782847677133
"3433" 2009-06-01 "Mandado de Seguran\xc3\xa7a Crime" 2 0 0.5255195599022 0.000150591069949552
"3434" 2009-06-01 "Medida Cautelar" 1 0 0.5255195599022 7.5295534974776e-05
"3435" 2009-06-01 "Medida Cautelar Inominada" 3 0 0.5255195599022 0.000225886604924328
"3436" 2009-06-01 "Outros C\xc3\xadveis" 6 0 0.5255195599022 0.000451773209848656
"3437" 2009-06-01 "Pedido de Assist\xc3\xaancia Judici\xc3\xa1ria Gratuita" 1 0 0.5255195599022 7.5295534974776e-05
"3438" 2009-06-01 "Peti\xc3\xa7\xc3\xa3o" 2 0 0.5255195599022 0.000150591069949552
"3439" 2009-06-01 "Processo Crime" 1 0 0.5255195599022 7.5295534974776e-05
"3440" 2009-06-01 "Recurso C\xc3\xadvel" 2982 0 0.5255195599022 0.224531285294782
"3441" 2009-06-01 "Recurso Crime" 148 0 0.5255195599022 0.0111437391762668
"3442" 2009-06-01 "Recurso de Of\xc3\xadcio" 1 0 0.5255195599022 7.5295534974776e-05
"3443" 2009-06-01 "Recurso em Sentido Estrito" 126 0 0.5255195599022 0.00948723740682177
"3444" 2009-06-01 "Recurso Oficioso em Sentido Estrito" 1 0 0.5255195599022 7.5295534974776e-05
"3445" 2009-06-01 "Reexame Necess\xc3\xa1rio" 263 0 0.5255195599022 0.0198027256983661
"3446" 2009-06-01 "Representa\xc3\xa7\xc3\xa3o" 1 0 0.5255195599022 7.5295534974776e-05
"3447" 2009-06-01 "Restaura\xc3\xa7\xc3\xa3o de Autos" 1 0 0.5255195599022 7.5295534974776e-05
"3448" 2009-06-01 "Revis\xc3\xa3o Criminal" 21 0 0.5255195599022 0.0015812062344703
"3449" 2009-06-01 "Suspen\xc3\xa7\xc3\xa3o de Liminar ou Antecipa\xc3\xa7\xc3\xa3o de Tutela" 1 0 0.5255195599022 7.5295534974776e-05
"3450" 2009-06-01 "Termo Circunstanciado" 2 0 0.5255195599022 0.000150591069949552
"3451" 2009-07-01 "A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade" 11 0 0.53010391198044 0.000828250884722536
"3452" 2009-07-01 "A\xc3\xa7\xc3\xa3o Penal" 1 0 0.53010391198044 7.5295534974776e-05
"3453" 2009-07-01 "A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria" 18 0 0.53010391198044 0.00135531962954597
"3454" 2009-07-01 "Agravo" 3685 0 0.53010391198044 0.27746404638205
"3455" 2009-07-01 "Agravo de Instrumento" 11802 0 0.53010391198044 0.888637903772306
"3456" 2009-07-01 "Agravo em Execu\xc3\xa7\xc3\xa3o" 28 0 0.53010391198044 0.00210827497929373
